央视频道,#genre#
 高分科幻动作片,http://192.168.100.1:35455/yy/1382749948
 猩球崛起-怪兽片合集,http://192.168.100.1:35455/yy/1354930181
 魔幻手机,http://192.168.100.1:35455/yy/1382735544
 宫锁珠帘,http://192.168.100.1:35455/yy/1354926666
 速度与激情全集,http://192.168.100.1:35455/yy/1382749892
 邻家小妹妹,http://192.168.100.1:35455/yy/1382735578
 宫心计-港剧-古装,http://192.168.100.1:35455/yy/1354933540
 国内经典动作电影,http://192.168.100.1:35455/yy/1382851522
 请回答1988,http://192.168.100.1:35455/yy/1354932362
 士兵突击,http://192.168.100.1:35455/yy/1382851600
 陪你看电影,http://192.168.100.1:35455/yy/1382745084
 缺宅男女-精彩港剧,http://192.168.100.1:35455/yy/1382745088
 非诚勿扰,http://192.168.100.1:35455/yy/1382745100
 一笑倾城,http://192.168.100.1:35455/yy/1382735553
 缺宅男女,http://192.168.100.1:35455/yy/1354930937
 杭小妞,http://192.168.100.1:35455/yy/1382736910
 河山,http://192.168.100.1:35455/yy/1382749952
 加勒比海盗系列,http://192.168.100.1:35455/yy/1382749914
 炊事班的故事III,http://192.168.100.1:35455/yy/1382736716
 小宝让你乐翻天：6到9集,http://192.168.100.1:35455/yy/1354930971
 我的父亲我的兵,http://192.168.100.1:35455/yy/1353413714
 超越种族的爱恋-暮光之城,http://192.168.100.1:35455/yy/1382745179
 心中的白月光,http://192.168.100.1:35455/yy/1382851580
 欢乐集结号3,http://192.168.100.1:35455/yy/1382736822
 国内喜剧,http://192.168.100.1:35455/yy/1382736862
 宝莲灯前传,http://192.168.100.1:35455/yy/1354931631
 洪金宝福星系列,http://192.168.100.1:35455/yy/1354924839
 复仇者联盟全季,http://192.168.100.1:35455/yy/1354936167
 YY用户,http://192.168.100.1:35455/yy/1382745117
 少年包青天第三部,http://192.168.100.1:35455/yy/1382851540
 辉煌或疯狂-韩剧,http://192.168.100.1:35455/yy/1382749902
 电视剧-流金岁月,http://192.168.100.1:35455/yy/1382749906
 无敌县令,http://192.168.100.1:35455/yy/1354932390
 少年包青天美黑之旅,http://192.168.100.1:35455/yy/1354936141
 公主嫁到,http://192.168.100.1:35455/yy/1382736915
 哈利波特全集,http://192.168.100.1:35455/yy/1382745105
 国内高分悬疑剧-风筝,http://192.168.100.1:35455/yy/1354931585
 大汉贤后卫子夫,http://192.168.100.1:35455/yy/1382735569
 海洋幻梦-泰剧,http://192.168.100.1:35455/yy/1382749889
 远去的飞鹰-影视剧,http://192.168.100.1:35455/yy/1354930912
 宋小宝春晚小品合集,http://192.168.100.1:35455/yy/1382736866
 初恋脸,http://192.168.100.1:35455/yy/1382851597
 来自星星的你,http://192.168.100.1:35455/yy/1354930976
 易中天品三国,http://192.168.100.1:35455/yy/1354931498
 笑傲帮,http://192.168.100.1:35455/yy/1382735555
 巩汉林春晚小品合集,http://192.168.100.1:35455/yy/1354889035
 漫威十年老粉福利来了,http://192.168.100.1:35455/yy/1354930233
 新三国2,http://192.168.100.1:35455/yy/1461396681
 叛逆者,http://192.168.100.1:35455/yy/1382736868
 许多多,http://192.168.100.1:35455/yy/1382736818
 国产电影-就是闹着玩的,http://192.168.100.1:35455/yy/1354931503
 生存大战，尽显人性,http://192.168.100.1:35455/yy/1414864186
 魔幻手机,http://192.168.100.1:35455/yy/1382851541
 精彩动作电影,http://192.168.100.1:35455/yy/1382736823
 笑傲江湖 第1季,http://192.168.100.1:35455/yy/1382749896
 向日葵的爱恋-泰剧,http://192.168.100.1:35455/yy/1382749898
 无厘头的出处,http://192.168.100.1:35455/yy/1354930891
 国产喜剧,http://192.168.100.1:35455/yy/1382735584
 施公奇案1-欧阳震华,http://192.168.100.1:35455/yy/1382749918
 岳云鹏宋小宝也来演电影了？,http://192.168.100.1:35455/yy/1354926612
 大江大河2-高分影视推荐,http://192.168.100.1:35455/yy/1382736797
 笑傲江湖 第2季,http://192.168.100.1:35455/yy/1382736914
 一起看电视剧呀,http://192.168.100.1:35455/yy/1331686180
 香港院线大片-最新,http://192.168.100.1:35455/yy/1354936242
 风味原产地潮汕,http://192.168.100.1:35455/yy/1382745178
 动物世界-领略原始野性,http://192.168.100.1:35455/yy/1382743138
 国外院线动作大片,http://192.168.100.1:35455/yy/1382735570
 欢乐集结号58-70,http://192.168.100.1:35455/yy/1382745119
 金婚,http://192.168.100.1:35455/yy/1382736832
 国内喜剧,http://192.168.100.1:35455/yy/1382735563
 高分动作大片-热血出击,http://192.168.100.1:35455/yy/1382736909
 第8号当铺,http://192.168.100.1:35455/yy/1382736905
 我的前半生,http://192.168.100.1:35455/yy/1382735564
 保护我家蓉儿,http://192.168.100.1:35455/yy/1370293254
 院线动作大片,http://192.168.100.1:35455/yy/1382736900
 人生必看的科幻片,http://192.168.100.1:35455/yy/1382745114
 YY用户,http://192.168.100.1:35455/yy/1382736888
 传奇之王-影视剧,http://192.168.100.1:35455/yy/1354926735
 科幻片：来看神奇的地球,http://192.168.100.1:35455/yy/1354930897
 大唐双龙传,http://192.168.100.1:35455/yy/1354930979
 妖神记之黑狱篇,http://192.168.100.1:35455/yy/1382745173
 华矩小九er 电 正在直播,http://192.168.100.1:35455/yy/1354690927
 超炫科幻大片,http://192.168.100.1:35455/yy/1382736840
 小生物的故事,http://192.168.100.1:35455/yy/1382736834
 萌萌爱追剧,http://192.168.100.1:35455/yy/1382745093
 洪大哥系列,http://192.168.100.1:35455/yy/1354888743
 大明王朝,http://192.168.100.1:35455/yy/1382741637
 大明王朝,http://192.168.100.1:35455/yy/1382736879
 恐怖诡异墓穴,http://192.168.100.1:35455/yy/1382748585
 银河护卫队-国外科幻巨作,http://192.168.100.1:35455/yy/1382736815
 以家人之名,http://192.168.100.1:35455/yy/1382736908
 哑巴竟然会说话,http://192.168.100.1:35455/yy/1354932427
 小麦麦,http://192.168.100.1:35455/yy/1382735579
 超精彩！系列动作电影,http://192.168.100.1:35455/yy/1382745096
 宇宙护卫队--国漫,http://192.168.100.1:35455/yy/1382736837
 精彩动作电影享不停,http://192.168.100.1:35455/yy/1382736809
 萌鸡小队S1-国漫,http://192.168.100.1:35455/yy/1382736904
 美国队长史蒂夫,http://192.168.100.1:35455/yy/1382736813
 莉萨,http://192.168.100.1:35455/yy/1382736918
 闲暇观看综艺,http://192.168.100.1:35455/yy/1354932379
 贾玲春晚小品,http://192.168.100.1:35455/yy/1382736720
 《石敢当》六耳猕猴,http://192.168.100.1:35455/yy/1394156613
 老卓电影,http://192.168.100.1:35455/yy/1354770516
 漫威超级英雄系列,http://192.168.100.1:35455/yy/1354932402
 飓风营救,http://192.168.100.1:35455/yy/1382735547
 穿越时空的爱恋,http://192.168.100.1:35455/yy/1382735567
 今夜欢乐颂,http://192.168.100.1:35455/yy/1382735572
 飞虎之潜行极战,http://192.168.100.1:35455/yy/1354932420
 外国科幻大片,http://192.168.100.1:35455/yy/1382747628
 温柔好声音 给你停靠港,http://192.168.100.1:35455/yy/1349538007
 【新三国】吕布,http://192.168.100.1:35455/yy/1382851459
 Lisa丽莎,http://192.168.100.1:35455/yy/1382736807
 苦乐村官,http://192.168.100.1:35455/yy/1382736864
 新世界,http://192.168.100.1:35455/yy/1382736850
 鸭子天空-翱翔于篮球的梦想,http://192.168.100.1:35455/yy/1354930894
 今晚80后脱口秀,http://192.168.100.1:35455/yy/1382745098
 新主播，求照顾,http://192.168.100.1:35455/yy/1382690406
 神厨小福贵,http://192.168.100.1:35455/yy/1382736860
 了不起的萝莉小玲,http://192.168.100.1:35455/yy/1382736799
 【电视剧】天下第一,http://192.168.100.1:35455/yy/1354780649
 燃爆动作片,http://192.168.100.1:35455/yy/1382736801
 精彩电视剧，热血老片,http://192.168.100.1:35455/yy/1414864181
 蔡明春晚小品,http://192.168.100.1:35455/yy/1354936177
 众多神仙齐上阵-封神榜,http://192.168.100.1:35455/yy/1382735625
 热血动作电影,http://192.168.100.1:35455/yy/1382736804
 你最爱的小龙女-神雕侠侣,http://192.168.100.1:35455/yy/1354926637
 欢迎光临,http://192.168.100.1:35455/yy/1355532933
 M恐怖片正在直播,http://192.168.100.1:35455/yy/1352956876
 欧美配音电影！！！,http://192.168.100.1:35455/yy/1354693629
 陪你一起看好剧,http://192.168.100.1:35455/yy/1354932359
 爆笑来袭-小品欢乐集结号,http://192.168.100.1:35455/yy/1382735558
 原始人大挑战,http://192.168.100.1:35455/yy/1382736884
 老广的味道-美食之旅,http://192.168.100.1:35455/yy/1354932375
 国外科幻,http://192.168.100.1:35455/yy/1382736800
 超燃科幻大片：明日边缘,http://192.168.100.1:35455/yy/1382736835
 动作大片,http://192.168.100.1:35455/yy/1354888739
 嘻嘻熙熙,http://192.168.100.1:35455/yy/1382735585
 来看修牛蹄,http://192.168.100.1:35455/yy/1382749887
 空谷幽兰,http://192.168.100.1:35455/yy/1382745182
 能耐大了第1季,http://192.168.100.1:35455/yy/1354930195
 YUKI雨淇,http://192.168.100.1:35455/yy/1382735545
 高分动作惊悚电影,http://192.168.100.1:35455/yy/1355052097
 战狼7吴京退役,http://192.168.100.1:35455/yy/1382773714
 白鹿原-国内经典战争片,http://192.168.100.1:35455/yy/1354931488
 科幻电影,http://192.168.100.1:35455/yy/1354930209
 国家宝藏：历史角色的N重人生,http://192.168.100.1:35455/yy/1382735573
 玄幻道墓,http://192.168.100.1:35455/yy/1459714870
 百家讲坛-红楼梦篇,http://192.168.100.1:35455/yy/1382741639
 笑场-脱口秀大舞台,http://192.168.100.1:35455/yy/1382749913
 橙子味少女,http://192.168.100.1:35455/yy/1382736869
 欢乐集结号2,http://192.168.100.1:35455/yy/1354930919
 国内动作大片,http://192.168.100.1:35455/yy/1382745176
 『𝙍𝙁』稚七🎥的直播间,http://192.168.100.1:35455/yy/1355336008
 【粤配频道】24小时电影,http://192.168.100.1:35455/yy/1356262523
 【杉杉来了】赵丽颖,http://192.168.100.1:35455/yy/23458682
 小米粒Mili,http://192.168.100.1:35455/yy/1382736842
 【武林客栈】,http://192.168.100.1:35455/yy/1382773728
 毒液：致命守护者,http://192.168.100.1:35455/yy/1382745095
 风靡全球的谍战片,http://192.168.100.1:35455/yy/1382736817
 【战狼3吴京】首播,http://192.168.100.1:35455/yy/1456668939
 本山快乐营1,http://192.168.100.1:35455/yy/1354936209
 妖神记-全集,http://192.168.100.1:35455/yy/1382735551
 太空生命？高分科幻电影开播,http://192.168.100.1:35455/yy/1382851586
 不良街区-边缘生存记,http://192.168.100.1:35455/yy/1382749890
 本山快乐营-爆笑小品,http://192.168.100.1:35455/yy/1354930948
 港片教你追女仔—最佳损友,http://192.168.100.1:35455/yy/1382736917
 国内科幻片来袭,http://192.168.100.1:35455/yy/1354930821
 24小时循环播电视剧,http://192.168.100.1:35455/yy/53320802
 国外黑色喜剧：冷幽默小剧场,http://192.168.100.1:35455/yy/1382745175
 万里走单骑-解密世界遗产的互动综艺,http://192.168.100.1:35455/yy/1382736853
 百家讲坛-之女皇武则天,http://192.168.100.1:35455/yy/1354889015
 王朝-自然-纪录片,http://192.168.100.1:35455/yy/1354930927
 最后的日出-末日余晖,http://192.168.100.1:35455/yy/1354936136
 高分港剧合集,http://192.168.100.1:35455/yy/1382735542
 播不下去了,http://192.168.100.1:35455/yy/37454459
 法证先锋2,http://192.168.100.1:35455/yy/1382736870
 热血战争巨作,http://192.168.100.1:35455/yy/1382745087
 正阳门下，爷青回！！！,http://192.168.100.1:35455/yy/1460864420
 国外动作大片,http://192.168.100.1:35455/yy/1382735540
 少年四大名捕,http://192.168.100.1:35455/yy/1354936203
 谈判专家,http://192.168.100.1:35455/yy/1382735560
 热血抗日电影,http://192.168.100.1:35455/yy/1382749907
 电影黑豹,http://192.168.100.1:35455/yy/1382736816
 解放：苏联战争巨片,http://192.168.100.1:35455/yy/1354936249
 漫画解说,http://192.168.100.1:35455/yy/1382735568
 疯狂的契约-荒诞之旅,http://192.168.100.1:35455/yy/1382736715
 能耐大了！德云社演技爆棚,http://192.168.100.1:35455/yy/1354930915
 施公奇案2-欧阳震华,http://192.168.100.1:35455/yy/1382736824
 钟馗传说,http://192.168.100.1:35455/yy/1382736839
 什么会让你快乐,http://192.168.100.1:35455/yy/54886912
 起风了-追风少年,http://192.168.100.1:35455/yy/1382735561
 末日系列-外国电影合集,http://192.168.100.1:35455/yy/1354889019
 热烈的玫瑰,http://192.168.100.1:35455/yy/1382736798
 熊出没之探险日记-森林探险记,http://192.168.100.1:35455/yy/1382745122
 一起来笑吧,http://192.168.100.1:35455/yy/1454859415
 肖央主演-天气预爆,http://192.168.100.1:35455/yy/1382736873
 憨豆先生,http://192.168.100.1:35455/yy/1354930189
 大内密探-深宫探案,http://192.168.100.1:35455/yy/1382736863
 欢乐集结号4,http://192.168.100.1:35455/yy/1382736889
 体验另一种生活！,http://192.168.100.1:35455/yy/1354936229
 巨额来电-诈骗迷局破,http://192.168.100.1:35455/yy/1382749953
 国产大片电影,http://192.168.100.1:35455/yy/1354926655
 老夫少妻搞笑忘年恋,http://192.168.100.1:35455/yy/1354932391
 十亿少女的噩梦,http://192.168.100.1:35455/yy/1354921392
 法证先锋Ⅳ,http://192.168.100.1:35455/yy/1354932426
 大明锦衣卫2-锦衣风云,http://192.168.100.1:35455/yy/1354936191
 反转人生-命运交织,http://192.168.100.1:35455/yy/1382735556
 曾少年,http://192.168.100.1:35455/yy/1508412064
 1930年代经典电影,http://192.168.100.1:35455/yy/1356363815
 先锋之那时青春-热血年代,http://192.168.100.1:35455/yy/1382736833
 抗日神片，燃爆抗战热血魂,http://192.168.100.1:35455/yy/1354926600
 我是中国人,http://192.168.100.1:35455/yy/1382736903
 真心英雄-无畏前行,http://192.168.100.1:35455/yy/1354889042
 TVB-团圆,http://192.168.100.1:35455/yy/1382749944
 不用加班真开心,http://192.168.100.1:35455/yy/1354930924
 心理追凶-烧脑港剧,http://192.168.100.1:35455/yy/1354936207
 中国味道4-美食之旅再启程,http://192.168.100.1:35455/yy/1382736920
 名不虚传-韩剧,http://192.168.100.1:35455/yy/1382749904
 影视小艺,http://192.168.100.1:35455/yy/1382737886
 西游之双圣战神,http://192.168.100.1:35455/yy/1354936199
 赵本山爆笑小品2,http://192.168.100.1:35455/yy/1354936217
 梦华MM,http://192.168.100.1:35455/yy/1382736852
 降魔传-神魔大战,http://192.168.100.1:35455/yy/1354932371
 24【动漫】正在直播,http://192.168.100.1:35455/yy/1350984033
 黑衣人1、2—动作喜剧大片,http://192.168.100.1:35455/yy/1354930936
 本山快乐营2,http://192.168.100.1:35455/yy/1382736718
 悬疑剧-河神,http://192.168.100.1:35455/yy/1353413683
 国外经典—小鬼当家,http://192.168.100.1:35455/yy/1354658064
 甜蜜青春-致我们暖暖的小时光,http://192.168.100.1:35455/yy/1382736874
 贾耗脱口秀-笑点密集的欢乐时光,http://192.168.100.1:35455/yy/1382736872
 喜剧闹翻天,http://192.168.100.1:35455/yy/1382735548
 致敬星爷致敬经典,http://192.168.100.1:35455/yy/1354889048
 笑傲江湖-电视剧,http://192.168.100.1:35455/yy/1354936128
 东北奇缘：江湖情缘,http://192.168.100.1:35455/yy/1354936238
 不日成婚：婚恋喜剧,http://192.168.100.1:35455/yy/1354936214
 鹿鼎记,http://192.168.100.1:35455/yy/1353852605
 如沐春风,http://192.168.100.1:35455/yy/1382736810
 康熙微服私访记,http://192.168.100.1:35455/yy/1356373644
 勇敢的心：战火爱情,http://192.168.100.1:35455/yy/1354932405
 [力量之霹雳火】,http://192.168.100.1:35455/yy/1508456184
 鲛珠传-奇幻之旅,http://192.168.100.1:35455/yy/1354936231
 长安汽车UNI-T直播,http://192.168.100.1:35455/yy/1349602814
 天下无贼-纯真守护,http://192.168.100.1:35455/yy/1382741640
 女医明妃传,http://192.168.100.1:35455/yy/1382736861
 红河谷-爱恨交响曲,http://192.168.100.1:35455/yy/1354936181
 天龙八部（国语版）,http://192.168.100.1:35455/yy/1382736855
 清风入梦,http://192.168.100.1:35455/yy/1382745103
 夜宴-权谋盛宴,http://192.168.100.1:35455/yy/1382745090
 武术喜剧--醉拳,http://192.168.100.1:35455/yy/1382735581
 电影-我说的都是真的,http://192.168.100.1:35455/yy/1382749940
 霹雳火：速度与激情,http://192.168.100.1:35455/yy/1382736895
 许光汉-关于我和鬼变成家人的那件事,http://192.168.100.1:35455/yy/1354926671
 国产动作电影,http://192.168.100.1:35455/yy/1382736858
 热门喜剧,http://192.168.100.1:35455/yy/1354931495
 揭秘！经典传奇背后的未解之谜,http://192.168.100.1:35455/yy/1382736912
 珍珠港-电影,http://192.168.100.1:35455/yy/1354936234
 海王-院线大片,http://192.168.100.1:35455/yy/1354936142
 当旺爸爸-港剧,http://192.168.100.1:35455/yy/1354936208
 零点爆破-拆弹危机,http://192.168.100.1:35455/yy/1354930957
 仙灵儿,http://192.168.100.1:35455/yy/1382736887
 活宝夫妻-笑闹日常,http://192.168.100.1:35455/yy/1382745124
 小朋友可爱到家了,http://192.168.100.1:35455/yy/1354930887
 金牌喜剧班,http://192.168.100.1:35455/yy/1354889009
 探案！探案！,http://192.168.100.1:35455/yy/1382829413
 本山选谁上-喜剧人选拔,http://192.168.100.1:35455/yy/1382749878
 烧脑悬疑电影,http://192.168.100.1:35455/yy/1382735571
 长城-守护长城之战,http://192.168.100.1:35455/yy/1382736896
 别那么骄傲-青春错位,http://192.168.100.1:35455/yy/1382749910
 星际穿越：虫洞冒险,http://192.168.100.1:35455/yy/1354930945
 带你领略四季的变化,http://192.168.100.1:35455/yy/1354930816
 国内动作大片,http://192.168.100.1:35455/yy/1382749917
 脑洞大开的精彩科幻片,http://192.168.100.1:35455/yy/1382736723
 巾帼枭雄之义海豪情,http://192.168.100.1:35455/yy/1382736859
 陈翔六点半之铁头无敌,http://192.168.100.1:35455/yy/1354930967
 相亲时代-婚恋百态,http://192.168.100.1:35455/yy/1382736849
 一条狗的使命1,http://192.168.100.1:35455/yy/1382745092
 云上日出-破晓时刻,http://192.168.100.1:35455/yy/1382736820
 猎袭-正义追击,http://192.168.100.1:35455/yy/1354936170
 前任攻略：爱情喜剧,http://192.168.100.1:35455/yy/1354932409
 超能疯人院,http://192.168.100.1:35455/yy/1354932441
 明天和你-韩剧,http://192.168.100.1:35455/yy/1382749905
 不二掌门-掌门之路,http://192.168.100.1:35455/yy/1382745190
 陈翔六点半之铁头无敌-搞笑功夫,http://192.168.100.1:35455/yy/1354926622
 组团上chun wan：喜剧选拔,http://192.168.100.1:35455/yy/1382745111
 匹诺曹：奇幻冒险,http://192.168.100.1:35455/yy/1382749912
 快递惊魂-包裹追踪记,http://192.168.100.1:35455/yy/1382736843
 最后的武士（普通话）,http://192.168.100.1:35455/yy/1382851148
 电影兴风作浪系列播放,http://192.168.100.1:35455/yy/1382736857
 踮起脚尖：职场之恋,http://192.168.100.1:35455/yy/1354932397
 斗鸡-热血竞技场,http://192.168.100.1:35455/yy/1354936195
 超人女友-超级能力的甜蜜爱情,http://192.168.100.1:35455/yy/1382736893
 怦然心动,http://192.168.100.1:35455/yy/1382745110
 国产电影-极品芝麻官,http://192.168.100.1:35455/yy/1354658051
 鲨口逃生-绝境求生,http://192.168.100.1:35455/yy/1354932407
 我的超人女友（普通话）,http://192.168.100.1:35455/yy/1354936210
 惊险刺激！国内最新战争大片,http://192.168.100.1:35455/yy/1382745189
 国产家庭电视剧-如果岁月可回头,http://192.168.100.1:35455/yy/1382736883
 解放终局营救-黎明曙光,http://192.168.100.1:35455/yy/1354936160
 洪金宝福星系列,http://192.168.100.1:35455/yy/1382851602
 大内特工队-特工行动组,http://192.168.100.1:35455/yy/1382736844
 非常营救,http://192.168.100.1:35455/yy/1382735559
 无间归途-迷途知返,http://192.168.100.1:35455/yy/1354936157
 杨门少年-少年英雄梦,http://192.168.100.1:35455/yy/1354936178
 爱情呼叫等待：相亲奇缘,http://192.168.100.1:35455/yy/1382851137
 精彩影视正在播出,http://192.168.100.1:35455/yy/1353454489
 雪中悍刀行,http://192.168.100.1:35455/yy/1354555195
 【科幻电影】,http://192.168.100.1:35455/yy/1355065896
 小云云,http://192.168.100.1:35455/yy/1382736805
 风再起时,http://192.168.100.1:35455/yy/1354936221
 武状元苏乞儿之天降神谕,http://192.168.100.1:35455/yy/1382745094
 港片剧场,http://192.168.100.1:35455/yy/1355495186
 捉妖战记：江湖除魔,http://192.168.100.1:35455/yy/1382736865
 调音师-旋律奇遇,http://192.168.100.1:35455/yy/1382749911
 楼奴-都市蜗居梦,http://192.168.100.1:35455/yy/1382749950
 教画画了。,http://192.168.100.1:35455/yy/25696285
 蜀山传：剑仙传奇,http://192.168.100.1:35455/yy/1382736825
 机械战警1-3,http://192.168.100.1:35455/yy/1382736854
 神奇动物：邓布利多谜团,http://192.168.100.1:35455/yy/1354930984
 锦衣卫之残阳如血-血色使命,http://192.168.100.1:35455/yy/1382736882
 你的开心果,http://192.168.100.1:35455/yy/1382745113
 阿成说电影-光影解说,http://192.168.100.1:35455/yy/1382745099
 分手木马计,http://192.168.100.1:35455/yy/1354936228
 娱+仙侠古装,http://192.168.100.1:35455/yy/1452527211
 不速来客-意外纷争,http://192.168.100.1:35455/yy/1382735627
 国外高分大片,http://192.168.100.1:35455/yy/1382736867
 怪医文三块-影视剧,http://192.168.100.1:35455/yy/1354936154
 不要先生，好的女士,http://192.168.100.1:35455/yy/1382745181
 三国演义,http://192.168.100.1:35455/yy/1458133834
 等待黎明-希望之光,http://192.168.100.1:35455/yy/1382735566
 小爽儿,http://192.168.100.1:35455/yy/1382736819
 魔女狂花-暗黑绽放,http://192.168.100.1:35455/yy/1382736719
 致命拯救-生死大救援,http://192.168.100.1:35455/yy/1382736913
 孔子：圣人传记,http://192.168.100.1:35455/yy/1354932365
 花中风暴,http://192.168.100.1:35455/yy/1354936116
 爱情不NG：剧组情缘,http://192.168.100.1:35455/yy/1382749888
 王的盛宴：楚汉争霸,http://192.168.100.1:35455/yy/1354933556
 澡堂也疯狂-笑料百出,http://192.168.100.1:35455/yy/1354936169
 红色警戒：二战风云,http://192.168.100.1:35455/yy/1382736841
 燃情岁月,http://192.168.100.1:35455/yy/1354926643
 爱丽丝2：镜中奇遇,http://192.168.100.1:35455/yy/1354930903
 四海：少年冒险,http://192.168.100.1:35455/yy/1382735552




